donor_id,block_id,dataset_id,dataset_cell_count
https://doi.org/10.1038/s41586-023-06298-9#18_31782_5_6$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31782_5_6$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31782_5_6,234
https://doi.org/10.1038/s41586-023-06298-9#18_31782_5_7$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31782_5_7$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31782_5_7,2212
https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_10$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_10$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_10,2157
https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_11$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_11$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_11,1902
https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_7$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_7$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_7,1968
https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_8$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_8$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_8,2061
https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_9$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_9$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31783_14_9,2124
https://doi.org/10.1038/s41586-023-06298-9#18_31783_5_10$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31783_5_10$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31783_5_10,1786
https://doi.org/10.1038/s41586-023-06298-9#18_31783_5_11$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31783_5_11$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31783_5_11,1829
https://doi.org/10.1038/s41586-023-06298-9#18_31783_5_8$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31783_5_8$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31783_5_8,3159
https://doi.org/10.1038/s41586-023-06298-9#18_31783_5_9$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31783_5_9$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31783_5_9,1992
https://doi.org/10.1038/s41586-023-06298-9#18_31784_14_6$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31784_14_6$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31784_14_6,1320
https://doi.org/10.1038/s41586-023-06298-9#18_31785_5_13$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31785_5_13$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31785_5_13,2633
https://doi.org/10.1038/s41586-023-06298-9#18_31785_5_14$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31785_5_14$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31785_5_14,868
https://doi.org/10.1038/s41586-023-06298-9#18_31785_5_15$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#18_31785_5_15$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#18_31785_5_15,2890
https://doi.org/10.1038/s41586-023-06298-9#20_31786_14_5$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31786_14_5$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31786_14_5,988
https://doi.org/10.1038/s41586-023-06298-9#20_31787_14_3$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31787_14_3$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31787_14_3,10
https://doi.org/10.1038/s41586-023-06298-9#20_31787_14_4$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31787_14_4$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31787_14_4,1249
https://doi.org/10.1038/s41586-023-06298-9#20_31787_5_16$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31787_5_16$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31787_5_16,1377
https://doi.org/10.1038/s41586-023-06298-9#20_31788_5_17$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31788_5_17$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31788_5_17,1601
https://doi.org/10.1038/s41586-023-06298-9#20_31788_5_18$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31788_5_18$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31788_5_18,603
https://doi.org/10.1038/s41586-023-06298-9#20_31789_14_1$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31789_14_1$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31789_14_1,1143
https://doi.org/10.1038/s41586-023-06298-9#20_31789_14_2$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31789_14_2$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31789_14_2,1403
https://doi.org/10.1038/s41586-023-06298-9#20_31789_5_19$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31789_5_19$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31789_5_19,2387
https://doi.org/10.1038/s41586-023-06298-9#20_31789_5_20$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31789_5_20$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31789_5_20,1942
https://doi.org/10.1038/s41586-023-06298-9#20_31790_13_14$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31790_13_14$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31790_13_14,213
https://doi.org/10.1038/s41586-023-06298-9#20_31790_18_12$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31790_18_12$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31790_18_12,533
https://doi.org/10.1038/s41586-023-06298-9#20_31791_13_11$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31791_13_11$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31791_13_11,1036
https://doi.org/10.1038/s41586-023-06298-9#20_31791_13_12$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31791_13_12$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31791_13_12,545
https://doi.org/10.1038/s41586-023-06298-9#20_31791_13_13$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31791_13_13$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31791_13_13,2015
https://doi.org/10.1038/s41586-023-06298-9#20_31791_18_13$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31791_18_13$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31791_18_13,525
https://doi.org/10.1038/s41586-023-06298-9#20_31792_18_14$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31792_18_14$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31792_18_14,2179
https://doi.org/10.1038/s41586-023-06298-9#20_31793_13_10$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31793_13_10$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31793_13_10,1861
https://doi.org/10.1038/s41586-023-06298-9#20_31793_13_8$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31793_13_8$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31793_13_8,2947
https://doi.org/10.1038/s41586-023-06298-9#20_31793_13_9$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31793_13_9$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31793_13_9,1481
https://doi.org/10.1038/s41586-023-06298-9#20_31793_6_1$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31793_6_1$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31793_6_1,308
https://doi.org/10.1038/s41586-023-06298-9#20_31793_6_2$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31793_6_2$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31793_6_2,1280
https://doi.org/10.1038/s41586-023-06298-9#20_31793_6_3$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31793_6_3$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31793_6_3,1729
https://doi.org/10.1038/s41586-023-06298-9#20_31794_13_6$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31794_13_6$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31794_13_6,2149
https://doi.org/10.1038/s41586-023-06298-9#20_31794_13_7$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31794_13_7$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31794_13_7,1805
https://doi.org/10.1038/s41586-023-06298-9#20_31794_6_4$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31794_6_4$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31794_6_4,1132
https://doi.org/10.1038/s41586-023-06298-9#20_31794_6_6$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31794_6_6$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31794_6_6,2972
https://doi.org/10.1038/s41586-023-06298-9#20_31795_13_4$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31795_13_4$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31795_13_4,1520
https://doi.org/10.1038/s41586-023-06298-9#20_31795_6_7$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31795_6_7$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31795_6_7,66
https://doi.org/10.1038/s41586-023-06298-9#20_31797_13_3$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31797_13_3$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31797_13_3,1566
https://doi.org/10.1038/s41586-023-06298-9#20_31797_6_9$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31797_6_9$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31797_6_9,806
https://doi.org/10.1038/s41586-023-06298-9#20_31798_13_1$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#20_31798_13_1$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#20_31798_13_1,129
https://doi.org/10.1038/s41586-023-06298-9#6_31725_15_1$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31725_15_1$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31725_15_1,3111
https://doi.org/10.1038/s41586-023-06298-9#6_31725_15_2$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31725_15_2$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31725_15_2,1849
https://doi.org/10.1038/s41586-023-06298-9#6_31725_8_2$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31725_8_2$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31725_8_2,3574
https://doi.org/10.1038/s41586-023-06298-9#6_31725_8_3$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31725_8_3$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31725_8_3,3525
https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_4$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_4$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_4,3488
https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_5$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_5$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_5,1631
https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_6$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_6$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_6,2890
https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_7$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_7$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_7,3500
https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_8$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_8$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31726_8_8,3123
https://doi.org/10.1038/s41586-023-06298-9#6_31727_15_3$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31727_15_3$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31727_15_3,2375
https://doi.org/10.1038/s41586-023-06298-9#6_31727_8_10$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31727_8_10$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31727_8_10,2819
https://doi.org/10.1038/s41586-023-06298-9#6_31727_8_11$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31727_8_11$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31727_8_11,2263
https://doi.org/10.1038/s41586-023-06298-9#6_31727_8_12$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31727_8_12$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31727_8_12,2435
https://doi.org/10.1038/s41586-023-06298-9#6_31727_8_9$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31727_8_9$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31727_8_9,2350
https://doi.org/10.1038/s41586-023-06298-9#6_31728_15_4$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31728_15_4$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31728_15_4,1831
https://doi.org/10.1038/s41586-023-06298-9#6_31728_15_5$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31728_15_5$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31728_15_5,2044
https://doi.org/10.1038/s41586-023-06298-9#6_31728_15_6$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31728_15_6$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31728_15_6,2213
https://doi.org/10.1038/s41586-023-06298-9#6_31728_9_2$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31728_9_2$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31728_9_2,2759
https://doi.org/10.1038/s41586-023-06298-9#6_31728_9_3$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31728_9_3$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31728_9_3,2334
https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_1$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_1$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_1,2195
https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_2$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_2$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_2,2796
https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_3$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_3$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_3,1934
https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_4$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_4$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_4,3081
https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_5$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_5$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31729_10_5,1893
https://doi.org/10.1038/s41586-023-06298-9#6_31729_9_4$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31729_9_4$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31729_9_4,2761
https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_10$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_10$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_10,2062
https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_11$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_11$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_11,3688
https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_12$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_12$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_12,3366
https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_6$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_6$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_6,3867
https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_7$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_7$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_7,3634
https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_8$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_8$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_8,3943
https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_9$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_9$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31730_10_9,3290
https://doi.org/10.1038/s41586-023-06298-9#6_31730_11_1$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31730_11_1$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31730_11_1,1762
https://doi.org/10.1038/s41586-023-06298-9#6_31730_18_15$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31730_18_15$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31730_18_15,3181
https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_2$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_2$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_2,2696
https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_4$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_4$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_4,1506
https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_5$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_5$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_5,2863
https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_6$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_6$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_6,2377
https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_7$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_7$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_7,2415
https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_8$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_8$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31731_11_8,2150
https://doi.org/10.1038/s41586-023-06298-9#6_31731_15_7$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31731_15_7$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31731_15_7,2317
https://doi.org/10.1038/s41586-023-06298-9#6_31731_15_8$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31731_15_8$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31731_15_8,2151
https://doi.org/10.1038/s41586-023-06298-9#6_31732_11_10$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31732_11_10$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31732_11_10,3128
https://doi.org/10.1038/s41586-023-06298-9#6_31732_11_11$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31732_11_11$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31732_11_11,2688
https://doi.org/10.1038/s41586-023-06298-9#6_31732_11_12$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31732_11_12$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31732_11_12,2752
https://doi.org/10.1038/s41586-023-06298-9#6_31732_11_9$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31732_11_9$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31732_11_9,3363
https://doi.org/10.1038/s41586-023-06298-9#6_31732_15_9$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31732_15_9$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31732_15_9,2612
https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_13$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_13$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_13,2377
https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_14$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_14$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_14,3196
https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_15$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_15$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_15,1363
https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_16$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_16$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_16,2818
https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_17$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_17$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31733_11_17,2767
https://doi.org/10.1038/s41586-023-06298-9#6_31733_15_10$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31733_15_10$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31733_15_10,2019
https://doi.org/10.1038/s41586-023-06298-9#6_31733_15_11$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31733_15_11$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31733_15_11,3081
https://doi.org/10.1038/s41586-023-06298-9#6_31733_15_12$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#6_31733_15_12$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#6_31733_15_12,3411
https://doi.org/10.1038/s41586-023-06298-9#8_31734_11_18$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31734_11_18$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31734_11_18,3251
https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_1$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_1$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_1,2898
https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_2$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_2$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_2,3492
https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_3$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_3$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_3,2699
https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_4$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_4$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_4,913
https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_5$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_5$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31734_12_5,3419
https://doi.org/10.1038/s41586-023-06298-9#8_31734_16_1$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31734_16_1$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31734_16_1,2970
https://doi.org/10.1038/s41586-023-06298-9#8_31734_16_2$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31734_16_2$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31734_16_2,2469
https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_10$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_10$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_10,2647
https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_11$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_11$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_11,2627
https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_12$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_12$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_12,2688
https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_13$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_13$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_13,2709
https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_14$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_14$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_14,2271
https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_6$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_6$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31735_12_6,2928
